power_dBm,sinad_mean_dB,sinad_std_dB,keithley_sinad_mean_dB,keithley_sinad_std_dB,keithley_freq_mean_Hz,keithley_freq_std_Hz
-125.0,-4.6059365711467155,1.1092631108267372,0.3064131225421797,0.3257363353547731,955.974025,72.35779641902691
-124.4,-3.5483871706958707,0.994031395347444,0.46147384634449373,0.5774668541114693,985.10229921875,64.42913882097828
-123.8,-2.5727502096481243,0.9214206564919277,0.5880695781396406,0.5983309123889832,996.10723671875,63.767849506353755
-123.2,-1.6670411066667388,0.9474790548528012,0.6736763975141171,0.8121015542138783,1004.14129453125,60.71214430961963
-122.6,-0.7423697999482581,0.8705220421975765,0.8041038385311399,0.8102053620433564,1019.43164140625,61.38670360441019
-122.0,0.41396379660269894,0.7921443062150537,1.0055229315356953,1.1055016897546912,1024.50525078125,49.606674844487586
-121.4,1.2467049933102674,0.774861561566764,1.0818317447385781,1.2252198104800438,1026.1472046875,49.11935138449583
-120.8,1.699560590175446,0.792335490892607,1.2540040643895312,1.299387517381235,1025.07133359375,48.3130279826911
-120.2,2.487034200000158,0.9626053718609614,1.486423440562461,1.5609152064127747,1023.98259375,38.73886092548039
-119.6,3.3941161681579466,0.7984740074133004,1.8364472884767968,1.6088089573979685,1023.22149296875,33.44098476429266
-119.0,4.1812379453679815,0.8104578631912054,2.180894931049375,1.9340273009867301,1017.7023515625,31.602855044201956
-118.4,4.958060063948314,0.9030037129824088,2.6992865774698442,1.7996127860564204,1019.6365375,21.76632833089406
-117.8,5.86576526339079,0.9034907973561687,3.491140227695312,2.1656144671745436,1016.7916046875,19.67303055472159
-117.2,6.704094952568729,0.826564933351011,4.0200815382085935,2.169300192526899,1017.06533359375,17.206450877247676
-116.6,7.6329185165330244,0.937796473142539,5.541756176390625,2.4144691453751403,1009.9079460937501,13.428686327160444
-116.0,8.521755418574863,1.0931262862682802,6.507595431273438,2.735939153365756,1007.2411882812501,11.57251984728816
-115.4,9.378520551262511,1.049107392741597,7.412862462890625,2.565600525832021,1005.9311671875,8.740075503741995
-114.8,10.504549286933234,1.0813066385051437,9.038557223046876,2.5404862829914485,1002.978846875,7.090879624151648
-114.2,11.547036415264525,1.1949903590004234,10.757763598046875,2.7910531826866465,1001.3852703125001,3.9603355764608024
-113.6,12.897924010217034,1.4670538041852312,11.869703718906251,2.9185311574763095,1000.7550664062501,3.528099542319076
-113.0,14.274309082043766,1.4747999091533028,13.420787477187499,3.393510068009512,1000.3908515625001,2.0760361150739426
-112.4,15.583455071590326,1.7002752199857503,15.05928565046875,3.145128740607348,1000.1513976562501,1.1554642156580957
-111.8,16.82913196960273,1.9361923547062783,16.2563641384375,3.2290972061911103,1000.2362796875,1.632054488279236
-111.2,18.248423462244958,1.9022414384472985,17.745404007890627,2.767089680099812,1000.1381867187499,1.2688796851437472
-110.6,19.602869164014617,1.8893833074807362,19.15829404734375,2.637581576672451,1000.1505210937501,1.1766802714398128
-110.0,21.039456686793326,1.7670315197322295,20.212182309375,2.6663709188229694,1000.0234874999999,0.22225941768573057
-109.4,22.249604018455077,1.8437154460740524,21.3370183625,1.940031538472376,1000.0202437500001,0.1992440093790506
-108.8,23.152948599693477,1.399689329159828,22.56254570546875,1.8514613609858497,1000.038325,0.12020401212625653
-108.2,24.423484145463615,0.7817957543144067,23.10973217265625,2.116607368906234,1000.05191640625,0.14156405284873647
-107.6,24.854892557078763,1.0202811945068424,23.97921378359375,1.5198689334009536,1000.01089921875,0.10086325481196662
-107.0,25.617100991015004,0.6414584366746693,24.921782785937502,1.1795414904450274,1000.0021078125,0.0928279175825645
