power_dBm,sinad_mean_dB,sinad_std_dB,keithley_sinad_mean_dB,keithley_sinad_std_dB,keithley_freq_mean_Hz,keithley_freq_std_Hz
-125.0,1.2827804742774676,0.2932481412149771,0.4315994930788281,0.4825827614277358,958.14837265625,65.8166509560754
-124.4,1.5503704673205378,0.2915190769775308,0.385014525153125,0.4691261914436385,968.51536796875,68.81458414563407
-123.8,1.8668432302999558,0.3614067769858573,0.4965449850341406,0.6031232520182885,999.48324140625,71.25392997683369
-123.2,2.22206772843094,0.36208669086667256,0.6938995390535938,0.7134912497854895,993.0333078125,58.11985164525947
-122.6,2.6275877039166966,0.37473855452071075,0.8784216632785624,0.7901026734421973,1010.85926875,52.14858496959637
-122.0,3.0779667017802446,0.4322153554442606,0.8965838276765548,1.016441220781871,1019.3116109375,56.61316450888189
-121.4,3.5666105306848235,0.45903652898366526,1.1386653493209375,1.1819619728325186,1022.11811328125,47.74076118446141
-120.8,4.171042890371504,0.5059984607632368,1.132268120360703,1.2396482110534468,1030.49351484375,44.42621468423811
-120.2,4.684519419302825,0.5025684038288984,1.6145761887520311,1.4994542197680152,1029.65046640625,36.77795284422338
-119.6,5.097371540498019,0.5940478620394251,1.910999050214836,1.7681014586366923,1027.27769140625,32.723057607910505
-119.0,5.400146354656781,0.6130736867038923,2.124680070849789,1.7129014045616708,1023.07198359375,28.190531661628476
-118.4,5.980825214495793,0.6695343373821807,2.490333696104765,1.9888300755795767,1022.83503046875,25.797277521864345
-117.8,6.69711589813442,0.6407411548294168,3.200936840940625,1.9659375556188867,1018.48493359375,20.84682777009445
-117.2,7.46919155123692,0.7302242144731689,4.309043549906249,2.192867368745708,1013.64725625,15.2567339240884
-116.6,8.212989397521062,0.7013092636645298,4.637415723749999,2.396372776643956,1013.1598109375,15.101013844519866
-116.0,8.980402883588699,0.7928175583165845,6.32222277971875,2.471817506379834,1007.22556484375,12.507142344061789
-115.4,9.876249471378983,0.9552369479642895,7.65824621490625,2.575217034525719,1004.7520515625,10.1031333949005
-114.8,10.928705516825737,1.1527115667042502,8.826864144140625,2.3229595476113936,1003.30584609375,6.266557593810759
-114.2,11.735684344571418,1.1861955091577652,10.432650215859375,2.752830752546146,1001.621871875,4.940316852407118
-113.6,12.731037645520011,1.3041605374576146,11.2719420665625,2.773419003411344,1000.917259375,4.073907328839802
-113.0,13.695627976788673,1.2319165863783976,13.031984939296876,2.9153094164062328,1000.43851796875,2.006403153127566
-112.4,15.334177923022825,1.636001584183139,14.814912475078126,3.101218479309068,1000.12170625,1.2661676079901296
-111.8,17.075690140437153,1.928180177370393,15.89946036265625,2.997582136746725,1000.12841640625,1.220708968103765
-111.2,18.371023835429988,1.7582357314163042,17.30046196171875,2.8113500897077763,1000.056178125,0.3385744854204685
-110.6,19.650976360542685,1.9849486653099673,18.63783023671875,2.918072783474242,1000.07785,0.262343335690561
-110.0,20.924892299137078,1.845499072325011,20.15613896953125,2.69924648975784,1000.02952109375,0.2301988113743838
-109.4,21.95330312836311,1.706082491523354,20.82987543984375,2.6250786641340444,1000.031159375,0.1855516199393253
-108.8,22.839990577411882,1.6018532352079464,22.135744397656254,2.017637348499893,1000.00128125,0.1545581129330882
-108.2,23.901446217391417,1.0791368681494842,22.879584141406248,1.759083295261794,1000.02359140625,0.118380313388766
-107.6,24.727576661772474,0.8923927300700513,23.809671598437497,1.329279932661837,1000.000878125,0.1053629114785433
-107.0,25.514917220929263,0.6800960377994119,24.59801666328125,1.3625923403795606,1000.01042578125,0.1013365927908147
-106.4,26.03029092000847,0.5919092379345219,25.187575682031248,1.1530196670615152,1000.01582265625,0.0884585815993517
-105.8,26.690477295179065,0.45393711120490365,25.82326665390625,0.9973255585949112,999.996340625,0.0794550850298986
-105.2,27.109722421157045,0.4183602704827787,26.426377935937506,0.746570587636189,1000.018115625,0.0698230278963157
-104.6,27.44550963369441,0.33652136560037565,26.739848374218752,1.0649909733914016,1000.00482421875,0.0607409082009573
-104.0,27.727102341441903,0.3368779784760696,27.159526985937497,0.7945434620116729,1000.00417890625,0.0602270828463285
-103.4,28.003521322818013,0.2620139301094721,27.4374836703125,0.6563749403248765,1000.0076578125,0.0487296810369716
-102.8,28.26804035457203,0.2669814458532301,27.78441530546875,0.5883091332463325,1000.00740390625,0.0528653661470901
-102.2,28.45650369799477,0.22036145373543,28.038910283593747,0.4864477035307,1000.0095953125,0.0440344943967498
-101.6,28.58125379472725,0.23514144705754927,28.28272726875,0.4375232651702044,1000.00383125,0.0397832717475277
-101.0,28.620674170683074,0.19230872069516153,28.350231808593755,0.3487641647872413,1000.01435390625,0.0351533379957222
-100.4,28.662610978110003,0.15773156562929105,28.3791160265625,0.3528065008390255,1000.013678125,0.0332213949734865
-99.8,28.787534176704597,0.17160133658687365,28.50501853359375,0.3248150052807504,1000.00546484375,0.0327178601594474
-99.2,28.75267849098469,0.14719853375477648,28.52315144140625,0.2934632520376487,1000.0130648437498,0.0262655834394133
-98.6,28.719229860204845,0.12978369458091282,28.52252168984375,0.289031051101589,1000.00474453125,0.0273086576490466
-98.0,28.632822081691955,0.1296881032940818,28.466409982031248,0.2526028766280765,1000.00828203125,0.0247379435078792
-97.4,28.568818030328625,0.11728557799013334,28.4501307765625,0.2254226735667769,1000.00778828125,0.02211426159282
-96.8,28.569534812841503,0.10902092397561347,28.41929900546875,0.1895918032438755,1000.0076578125,0.0194001595087485
-96.2,28.560202550710926,0.1034760699489796,28.40061025234375,0.1881594548595693,1000.00537109375,0.0189714512176519
-95.6,28.517057232109764,0.09673017291001067,28.393411127343747,0.1715239975549734,1000.0064046875,0.0189149529943195
-95.0,28.42693234407536,0.08791100121113346,28.31651711171875,0.1711806657479896,1000.00520234375,0.0173030319996734
