freq_Hz
999.973839
1000.00083
1000.00216
1000.0025
1000.0005
1000.0015
1000.00416
999.9995
1000.00083
1000.0025
1000.0015
1000.0005
1000.00216
1000.00083
1000.00083
1000.00216
1000.00183
1000.0025
1000.0005
1000.00083
1000.00083
1000.00117
1000.00083
999.9995
1000.00216
1000.0025
1000.00117
999.999833
1000.00216
1000.00283
1000.00017
999.9995
1000.00283
1000.00183
1000.0035
1000.0035
1000.00216
1000.00083
1000.0005
1000.00017
1000.00216
1000.00416
999.999833
1000.00183
1000.0005
1000.00316
1000.00216
1000.00316
1000.00183
1000.0025
1000.00216
999.999167
999.999833
1000.00216
1000.0035
1000.00117
1000.00216
1000.00183
1000.00216
1000.00283
1000.0015
1000.0015
1000.0015
1000.00483
1000.00316
1000.00383
1000.0025
1000.0005
1000.00316
1000.0015
1000.00183
1000.0035
1000.0005
1000.00117
1000.00483
1000.0025
1000.00083
1000.00117
1000.00183
1000.00117
1000.00216
1000.00216
1000.00316
999.999833
1000.00017
999.999833
1000.00117
1000.00083
1000.0015
1000.00183
1000.00216
1000.0025
1000.00516
1000.00283
1000.0015
999.999167
1000.0035
1000.0015
1000.00216
1000.00316
1000.0035
1000.00316
1000.00216
1000.00183
1000.00017
1000.00283
1000.00183
1000.0025
1000.00316
1000.0015
1000.00283
1000.00316
1000.00316
999.999167
1000.00117
1000.00117
1000.0015
1000.0025
1000.00117
1000.0025
999.999167
1000.00017
1000.00183
1000.0005
1000.00083
1000.0025
1000.00117
1000.0005
1000.00283
1000.00017
1000.0015
1000.00183
1000.00183
1000.00416
1000.00117
1000.0005
999.999833
1000.0015
1000.00216
1000.0035
1000.00216
1000.00183
1000.00216
1000.00316
1000.00183
1000.00316
1000.00416
1000.0015
1000.00117
1000.00216
1000.00283
1000.0025
1000.00083
1000.0005
1000.00117
1000.0015
1000.00117
1000.00117
999.999833
1000.00216
1000.0005
1000.00083
1000.00117
1000.0025
1000.00216
1000.0025
1000.00083
1000.00117
1000.00117
1000.0015
1000.0025
999.999833
1000.0015
1000.00017
1000.0015
1000.0035
1000.0025
1000.00083
999.999833
1000.00083
1000.00017
1000.00183
1000.00017
1000.00316
999.999833
1000.00216
1000.00183
1000.0025
1000.00117
1000.00117
1000.00083
1000.00117
1000.0005
1000.0025
1000.0005
1000.0045
1000.0025
1000.00083
999.998834
999.998834
1000.0025
1000.00117
1000.00216
1000.00117
1000.00117
999.999167
1000.0025
1000.00283
1000.0025
1000.00083
1000.00283
1000.0005
1000.0035
1000.00416
1000.00083
1000.00383
1000.00017
1000.0015
1000.00283
1000.0035
1000.00183
1000.00017
1000.00216
1000.00183
1000.0015
1000.00017
1000.00183
1000.00316
1000.0035
1000.0025
1000.00216
1000.00117
1000.00117
1000.0035
1000.00117
999.998834
1000.00017
1000.00083
1000.0015
1000.00316
1000.00483
1000.00117
1000.00183
999.998834
1000.00117
1000.0015
1000.00283
1000.00316
1000.00117
1000.0015
1000.0025
1000.0045
999.999833
1000.0025
1000.00316
1000.0015
1000.0005
1000.00017
1000.00183
1000.0015
1000.0015
1000.0005
1000.00117
1000.00183
1000.00083
1000.0035
999.999833
1000.00117
1000.0025
1000.00216
1000.00083
1000.00117
1000.00083
1000.00083
999.999167
1000.00416
1000.0025
1000.00416
1000.00216
999.999167
1000.00216
999.998834
1000.0005
1000.00216
1000.00283
1000.00183
1000.0015
1000.00383
1000.00083
1000.00017
1000.0015
1000.0035
1000.00216
1000.00083
1000.0015
999.999833
1000.00183
1000.00183
1000.00017
1000.00117
1000.00183
1000.00316
999.9995
1000.00216
1000.0025
1000.00183
1000.00316
1000.00216
1000.00017
1000.0015
1000.00316
1000.00183
1000.0005
1000.0015
1000.00083
1000.00216
1000.00216
1000.00216
1000.00316
999.998501
1000.00183
1000.00183
1000.00117
1000.0015
1000.00216
1000.00083
1000.0025
1000.0025
1000.0015
1000.00117
1000.0035
999.999833
1000.00183
1000.00316
1000.00316
1000.00183
1000.00216
1000.0015
1000.0015
1000.00117
1000.00117
1000.00183
1000.00183
1000.0025
1000.00183
1000.00083
1000.00183
1000.0025
1000.00283
1000.00083
1000.0025
1000.0035
1000.00316
1000.00183
1000.00283
1000.0015
1000.0005
1000.0025
1000.0035
1000.0015
1000.00216
999.9995
1000.00117
1000.0025
1000.00117
999.999833
1000.0025
1000.00083
1000.00383
1000.0035
999.998501
1000.00017
1000.00383
1000.00283
1000.00117
1000.0005
1000.00117
1000.00017
1000.0005
999.999833
1000.00283
1000.0005
1000.0005
1000.00316
1000.00117
1000.00117
1000.00216
1000.0025
1000.00316
999.998834
1000.00216
1000.00416
1000.00117
999.999833
1000.00216
1000.00316
1000.00316
1000.00117
1000.00316
1000.00117
1000.0005
1000.0025
1000.0025
1000.00216
1000.00083
1000.00117
1000.0035
999.9995
1000.00183
1000.00083
999.999833
1000.00117
1000.0025
1000.00316
999.999167
1000.00117
1000.0015
999.999833
1000.00117
1000.00183
999.998834
1000.00183
1000.0015
999.9995
1000.00316
1000.00183
999.998834
1000.00017
1000.0005
1000.0025
1000.00083
1000.0035
999.999833
1000.00283
1000.00416
999.999833
999.999833
1000.00583
999.999167
1000.00183
1000.0025
1000.00183
1000.00117
1000.00017
1000.00316
1000.00383
1000.00283
1000.00183
1000.0015
1000.0015
1000.00316
1000.0005
1000.0015
1000.00283
1000.00216
1000.00017
1000.00083
1000.00283
1000.0005
1000.00117
1000.0035
1000.00216
1000.0005
1000.0025
1000.00183
1000.0025
1000.00183
999.9995
1000.0025
1000.00117
1000.00216
1000.00183
1000.00117
1000.00383
1000.00316
1000.0035
1000.00316
1000.00283
1000.00117
999.999167
1000.00216
1000.0005
1000.0025
999.999833
1000.00183
1000.0025
1000.0005
1000.00117
1000.00083
1000.00383
999.998501
1000.00316
1000.00316
999.999833
1000.0035
1000.00383
1000.00017
1000.00416
1000.00083
1000.0025
1000.0025
1000.0015
1000.0015
1000.00083
1000.00117
1000.0005
1000.0025
1000.0005
1000.00216
1000.0045
1000.00117
1000.0005
1000.00083
1000.00216
1000.0015
1000.00183
1000.0025
1000.00183
999.999167
1000.0005
1000.00083
1000.0015
1000.00117
1000.0005
1000.0035
1000.00183
1000.00017
1000.0005
1000.00117
1000.00117
1000.00117
1000.00117
1000.0005
1000.00117
1000.0005
999.9995
1000.00083
1000.00383
1000.0015
1000.00283
1000.00083
1000.0035
1000.00383
1000.00083
1000.0015
1000.0025
999.999833
1000.00383
1000.00017
1000.0005
1000.00216
1000.00183
1000.00283
1000.0015
999.999167
1000.00017
999.9995
1000.00083
1000.00017
1000.00316
1000.0015
1000.00183
1000.00216
1000.00117
1000.00416
1000.0015
1000.00216
1000.00283
1000.00316
1000.00183
999.999833
1000.0005
1000.0015
1000.0025
1000.00183
1000.0025
1000.00216
1000.0015
1000.00416
1000.00216
1000.00117
1000.00216
1000.00316
1000.0025
1000.00017
1000.0005
1000.00083
1000.0025
1000.00183
1000.0025
1000.00183
1000.00083
1000.00017
999.9995
1000.00083
1000.00083
1000.0015
1000.00283
1000.0005
1000.0015
1000.00117
999.999833
1000.00183
1000.00183
1000.00117
1000.00183
1000.00117
1000.0025
1000.00216
1000.0035
1000.0025
1000.0005
1000.0015
1000.00117
999.998834
1000.0005
1000.0045
1000.0015
1000.0035
1000.0005
1000.00183
1000.00216
1000.00017
1000.00017
1000.00083
1000.00117
999.999833
1000.00216
1000.00283
1000.00216
1000.00183
999.999833
1000.00283
1000.00216
1000.0025
1000.0015
1000.00083
1000.0015
1000.00183
999.997502
1000.00117
1000.00017
1000.00183
1000.00216
1000.0005
1000.00117
1000.00383
1000.0005
1000.00283
1000.0015
1000.0035
999.9995
1000.00117
1000.0025
999.999833
1000.00183
1000.00183
1000.00083
1000.00083
1000.00083
1000.0015
1000.00216
1000.00083
1000.00183
1000.0025
1000.00383
1000.00216
1000.00083
1000.00383
1000.00117
999.999833
1000.00017
1000.00216
1000.00183
1000.00183
1000.00283
999.9995
1000.00183
1000.0005
1000.00183
1000.00283
1000.00183
1000.00216
1000.0005
1000.0005
1000.0005
1000.00083
1000.00216
1000.00216
1000.00216
1000.0005
1000.00283
1000.00017
1000.00216
1000.00017
1000.0005
1000.0015
1000.00083
1000.00283
1000.00117
1000.0015
1000.00083
1000.00216
1000.00117
1000.00416
1000.0015
1000.0015
1000.00216
1000.00283
1000.00017
1000.00316
1000.00017
1000.00117
1000.00117
1000.0025
1000.0005
1000.0025
1000.00017
1000.00083
1000.0025
1000.0015
1000.00083
1000.0005
999.999167
1000.00117
1000.0025
1000.0025
1000.00183
1000.0045
1000.00117
1000.00216
1000.00216
1000.00216
1000.00216
1000.00216
1000.00183
999.999833
1000.00083
1000.00216
1000.0005
1000.00117
999.999833
1000.00117
1000.0025
1000.0005
1000.0015
1000.00316
1000.00083
999.9995
1000.0025
1000.00183
1000.0025
999.998834
1000.0015
1000.0015
1000.00383
1000.0005
1000.00283
1000.0035
1000.0025
1000.00117
1000.0005
1000.00183
1000.00216
1000.0035
1000.00283
1000.00283
1000.00283
1000.00117
1000.0015
1000.00017
1000.0025
1000.00017
999.999833
1000.00383
1000.00117
1000.00083
1000.0025
1000.00083
1000.00117
1000.0015
1000.00183
1000.00083
1000.00216
1000.00183
1000.00216
1000.00316
1000.0035
1000.0025
1000.00383
1000.0015
1000.0025
1000.00183
1000.00316
1000.00083
1000.00117
1000.0025
1000.00083
999.999833
1000.00117
999.999167
999.998501
1000.00183
1000.00083
1000.00283
1000.0005
1000.00183
1000.00316
1000.00283
1000.0025
1000.00117
1000.00283
1000.00017
1000.00216
1000.0025
1000.0015
1000.0045
1000.00083
1000.0015
1000.00083
1000.0035
1000.00416
1000.00183
1000.00316
1000.00083
1000.00117
1000.00383
999.999167
1000.00316
1000.00017
1000.00316
1000.0025
1000.00183
1000.0015
1000.0015
1000.0015
1000.00316
1000.0005
1000.0005
1000.0035
1000.00117
1000.0015
1000.0025
999.9995
1000.00183
1000.0005
1000.0005
1000.00017
1000.00216
1000.0035
1000.00283
1000.0015
1000.0025
999.999167
1000.00083
1000.00283
1000.00083
1000.00183
1000.00083
1000.00283
1000.00183
1000.0025
999.998834
1000.00117
1000.0045
1000.00316
999.999833
1000.00216
1000.00083
1000.00083
1000.00083
1000.00283
1000.0005
1000.00083
1000.00216
999.9995
1000.0015
1000.0035
1000.0015
1000.00117
1000.00216
1000.00083
1000.0025
1000.00083
1000.00083
1000.0015
1000.00083
1000.00216
1000.00183
1000.00183
1000.00183
1000.00083
1000.00017
1000.00117
1000.00083
1000.00117
1000.00017
1000.00216
1000.00316
1000.00117
1000.0015
1000.00117
1000.00083
1000.00316
999.999167
1000.0045
1000.00216
1000.0005
999.999167
999.9995
1000.0005
1000.00216
1000.00083
1000.0035
1000.00083
1000.00316
1000.00216
1000.0015
1000.00183
1000.00216
1000.00117
1000.0015
1000.00017
1000.0015
1000.0025
1000.0035
1000.00216
1000.00316
999.999833
1000.00117
1000.0035
1000.00183
1000.00183
1000.00183
1000.00383
1000.0015
1000.00283
1000.00483
1000.00283
1000.00316
1000.00183
1000.0005
1000.00117
1000.00216
1000.00316
1000.00283
999.9995
1000.00383
1000.00283
1000.00316
1000.00316
1000.00183
1000.0025
1000.0025
1000.00216
1000.00216
999.999167
1000.00083
1000.0005
999.9995
1000.0015
1000.00083
1000.00316
1000.0045
1000.00183
1000.0015
999.999833
1000.00316
1000.00183
1000.0025
1000.00017
1000.0015
1000.0005
1000.00083
1000.00216
1000.00483
1000.0015
1000.00083
1000.0015
1000.0015
1000.00316
1000.00316
1000.00083
1000.00183
1000.0035
1000.00083
1000.00283
1000.00416
1000.0015
1000.0015
1000.0015
1000.00017
1000.0005
1000.00017
1000.00216
1000.00083
1000.0025
1000.00083
1000.00216
1000.0025
